@relation gene-weka.filters.unsupervised.attribute.Remove-R4

@attribute gene_id string
@attribute cond_id string
@attribute level {0,1}

@data
YNL142W,'YPD stationary phase 3 d ypd-1',1
YNL142W,'constant 0.32 mM H2O2 (10 min) redo',0
YNL142W,'constant 0.32 mM H2O2 (30 min) redo',0
YNL142W,'steady-state 1M sorbitol',0
YNL144C,'1M sorbitol - 45 min ',1
YNL144C,'2.5mM DTT 005 min dtt-1',0
YNL144C,'2.5mM DTT 015 min dtt-1',0
YNL144C,'29C +1M sorbitol to 33C + 1M sorbitol - 30 minutes',0
YNL144C,'37C to 25C shock - 45 min',0
YNL144C,'DBYyap1 + 0.32 mM H2O2 (20 min)',1
YNL144C,'Heat Shock 05 minutes hs-1',1
YNL144C,'Heat Shock 15 minutes hs-1',1
YNL144C,'Nitrogen Depletion 30 min.',0
YNL144C,'YP fructose vs reference pool car-2',0
YNL144C,'YP glucose vs reference pool car-2',0
YNL144C,'YPD stationary phase 1 d ypd-1',1
YNL144C,'YPD stationary phase 12 h ypd-1',1
YNL144C,'YPD stationary phase 13 d ypd-1',1
YNL144C,'YPD stationary phase 2 d ypd-1',1
YNL144C,'YPD stationary phase 22 d ypd-1',1
YNL144C,'YPD stationary phase 28 d ypd-1',1
YNL144C,'YPD stationary phase 3 d ypd-1',1
YNL144C,'YPD stationary phase 5 d ypd-1',1
YNL144C,'YPD stationary phase 7 d ypd-1',1
YNL144C,'YPD stationary phase 8 h ypd-1',1
YNL144C,'diauxic shift timecourse 18.5 h',1
YNL144C,'diauxic shift timecourse 20.5 h',1
YNL144C,'heat shock 17 to 37, 20 minutes',1
YNL144C,'heat shock 21 to 37, 20 minutes',1
YNL144C,'heat shock 25 to 37, 20 minutes',1
YNL151C,'1.5 mM diamide (30 min)',0
YNL151C,'2.5mM DTT 045 min dtt-1',0
YNL151C,'2.5mM DTT 090 min dtt-1',0
YNL151C,'2.5mM DTT 120 min dtt-1',0
YNL151C,'2.5mM DTT 180 min dtt-1',0
YNL151C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YNL151C,'Heat Shock 000 minutes hs-2',1
YNL151C,'Heat Shock 015 minutes hs-2',0
YNL151C,'Heat Shock 10 minutes hs-1',0
YNL151C,'Heat Shock 15 minutes hs-1',0
YNL151C,'Heat Shock 20 minutes hs-1',0
YNL151C,'Heat Shock 30 minutes hs-1',0
YNL151C,'Heat Shock 40 minutes hs-1',0
YNL151C,'Nitrogen Depletion 30 min.',0
YNL151C,'YPD 6 h ypd-2',0
YNL151C,'YPD stationary phase 12 h ypd-1',0
YNL151C,'aa starv 0.5 h',0
YNL151C,'constant 0.32 mM H2O2 (10 min) redo',1
YNL151C,'constant 0.32 mM H2O2 (20 min) redo',0
YNL151C,'constant 0.32 mM H2O2 (30 min) redo',0
YNL151C,'constant 0.32 mM H2O2 (40 min) rescan',0
YNL151C,'heat shock 17 to 37, 20 minutes',0
YNL151C,'heat shock 21 to 37, 20 minutes',0
YNL151C,'heat shock 25 to 37, 20 minutes',0
YNL151C,'heat shock 29 to 37, 20 minutes',0
YNL153C,'Heat Shock 15 minutes hs-1',0
YNL153C,'YPD 1 d ypd-2',0
YNL153C,'YPD 2 d ypd-2',0
YNL153C,'YPD 3 d ypd-2',0
YNL153C,'YPD 5 d ypd-2',0
YNL153C,'YPD 8 h ypd-2',0
YNL153C,'YPD stationary phase 1 d ypd-1',0
YNL153C,'YPD stationary phase 12 h ypd-1',0
YNL153C,'YPD stationary phase 13 d ypd-1',0
YNL153C,'YPD stationary phase 2 d ypd-1',0
YNL153C,'YPD stationary phase 22 d ypd-1',0
YNL153C,'YPD stationary phase 28 d ypd-1',0
YNL153C,'YPD stationary phase 3 d ypd-1',0
YNL153C,'YPD stationary phase 5 d ypd-1',0
YNL153C,'YPD stationary phase 7 d ypd-1',0
YNL153C,'constant 0.32 mM H2O2 (40 min) rescan',0
YNL153C,'ethanol vs. reference pool car-1',0
YNL153C,'heat shock 17 to 37, 20 minutes',0
YNL153C,'heat shock 29 to 37, 20 minutes',0
YNL160W,'1 mM Menadione (105 min) redo',1
YNL160W,'1 mM Menadione (120 min)redo',1
YNL160W,'1 mM Menadione (160 min) redo',1
YNL160W,'1 mM Menadione (20 min) redo',1
YNL160W,'1 mM Menadione (30 min) redo',1
YNL160W,'1 mM Menadione (80 min) redo',1
YNL160W,'1.5 mM diamide (10 min)',1
YNL160W,'1.5 mM diamide (20 min)',1
YNL160W,'1.5 mM diamide (30 min)',1
YNL160W,'1.5 mM diamide (40 min)',1
YNL160W,'1.5 mM diamide (50 min)',1
YNL160W,'1.5 mM diamide (60 min)',1
YNL160W,'1M sorbitol - 120 min',1
YNL160W,'1M sorbitol - 15 min',1
YNL160W,'1M sorbitol - 30 min',1
YNL160W,'1M sorbitol - 45 min ',1
YNL160W,'1M sorbitol - 60 min',1
YNL160W,'2.5mM DTT 180 min dtt-1',1
YNL160W,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',1
YNL160W,'29C +1M sorbitol to 33C + 1M sorbitol - 30 minutes',1
YNL160W,'29C to 33C - 15 minutes',1
YNL160W,'29C to 33C - 30 minutes',1
YNL160W,'29C to 33C - 5 minutes',1
YNL160W,'33C vs. 30C - 90 minutes',1
YNL160W,'37C to 25C shock - 30 min',0
YNL160W,'37C to 25C shock - 45 min',0
YNL160W,'37C to 25C shock - 60 min',0
YNL160W,'37C to 25C shock - 90 min',0
YNL160W,'DBY7286 + 0.3 mM H2O2 (20 min)',1
YNL160W,'DBY7286 37degree heat - 20 min',1
YNL160W,'DBYmsn2/4 (real strain) + 37degrees (20 min)',1
YNL160W,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',1
YNL160W,'DBYyap1 + 0.32 mM H2O2 (20 min)',1
YNL160W,'DBYyap1 + 37degree heat (repeat)',1
YNL160W,'DBYyap1- + 0.3 mM H2O2 (20 min)',1
YNL160W,'DBYyap1- 37degree heat - 20 min (redo)',1
YNL160W,'Heat Shock 000 minutes hs-2',0
YNL160W,'Heat Shock 030inutes hs-2',1
YNL160W,'Heat Shock 10 minutes hs-1',1
YNL160W,'Heat Shock 15 minutes hs-1',1
YNL160W,'Heat Shock 20 minutes hs-1',1
YNL160W,'Heat Shock 30 minutes hs-1',1
YNL160W,'Heat Shock 60 minutes hs-1',1
YNL160W,'Heat Shock 80 minutes hs-1',1
YNL160W,'Hypo-osmotic shock - 60 min',0
YNL160W,'Msn4 overexpression',1
YNL160W,'Nitrogen Depletion 1 d',1
YNL160W,'Nitrogen Depletion 12 h',1
YNL160W,'Nitrogen Depletion 4 h',0
YNL160W,'Nitrogen Depletion 8 h',1
YNL160W,'YP ethanol vs reference pool car-2',1
YNL160W,'YP fructose vs reference pool car-2',0
YNL160W,'YP glucose vs reference pool car-2',0
YNL160W,'YP sucrose vs reference pool car-2',0
YNL160W,'YPD 1 d ypd-2',1
YNL160W,'YPD 10 h ypd-2',1
YNL160W,'YPD 12 h ypd-2',1
YNL160W,'YPD 2 d ypd-2',1
YNL160W,'YPD 6 h ypd-2',1
YNL160W,'YPD 8 h ypd-2',1
YNL160W,'YPD stationary phase 1 d ypd-1',1
YNL160W,'YPD stationary phase 12 h ypd-1',1
YNL160W,'YPD stationary phase 13 d ypd-1',1
YNL160W,'YPD stationary phase 2 d ypd-1',1
YNL160W,'YPD stationary phase 22 d ypd-1',1
YNL160W,'YPD stationary phase 28 d ypd-1',1
YNL160W,'YPD stationary phase 3 d ypd-1',1
YNL160W,'YPD stationary phase 5 d ypd-1',1
YNL160W,'YPD stationary phase 7 d ypd-1',1
YNL160W,'constant 0.32 mM H2O2 (10 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (100 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (120 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (160 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (20 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (30 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (40 min) rescan',1
YNL160W,'constant 0.32 mM H2O2 (50 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (60 min) redo',1
YNL160W,'constant 0.32 mM H2O2 (80 min) redo',1
YNL160W,'diauxic shift timecourse 15.5 h',1
YNL160W,'diauxic shift timecourse 18.5 h',1
YNL160W,'diauxic shift timecourse 20.5 h',1
YNL160W,'dtt 000 min dtt-2',0
YNL160W,'dtt 015 min dtt-2',0
YNL160W,'dtt 030 min dtt-2',0
YNL160W,'dtt 240 min dtt-2',1
YNL160W,'dtt 480 min dtt-2',1
YNL160W,'ethanol vs. reference pool car-1',1
YNL160W,'heat shock 17 to 37, 20 minutes',1
YNL160W,'heat shock 21 to 37, 20 minutes',1
YNL160W,'heat shock 25 to 37, 20 minutes',1
YNL160W,'heat shock 29 to 37, 20 minutes',1
YNL160W,'heat shock 33 to 37, 20 minutes',1
YNL160W,'steady state 36 dec C ct-2 (repeat hyb)',1
YNL160W,'sucrose vs. reference pool car-1',0
YNL162W,'2.5mM DTT 180 min dtt-1',0
YNL162W,'37C to 25C shock - 60 min',1
YNL162W,'DBYmsn2-4- 37degree heat - 20 min',0
YNL162W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YNL162W,'DBYyap1 + 37degree heat (repeat)',0
YNL162W,'DBYyap1- 37degree heat - 20 min (redo)',0
YNL162W,'Heat Shock 015 minutes hs-2',0
YNL162W,'Heat Shock 10 minutes hs-1',0
YNL162W,'Heat Shock 15 minutes hs-1',0
YNL162W,'Heat Shock 20 minutes hs-1',0
YNL162W,'Heat Shock 30 minutes hs-1',0
YNL162W,'Heat Shock 40 minutes hs-1',0
YNL162W,'Nitrogen Depletion 1 h',0
YNL162W,'Nitrogen Depletion 30 min.',0
YNL162W,'Nitrogen Depletion 8 h',0
YNL162W,'YPD 1 d ypd-2',0
YNL162W,'YPD 10 h ypd-2',0
YNL162W,'YPD 12 h ypd-2',0
YNL162W,'YPD 2 d ypd-2',0
YNL162W,'YPD 3 d ypd-2',0
YNL162W,'YPD 5 d ypd-2',0
YNL162W,'YPD 6 h ypd-2',0
YNL162W,'YPD 8 h ypd-2',0
YNL162W,'YPD stationary phase 1 d ypd-1',0
YNL162W,'YPD stationary phase 12 h ypd-1',0
YNL162W,'YPD stationary phase 13 d ypd-1',0
YNL162W,'YPD stationary phase 2 d ypd-1',0
YNL162W,'YPD stationary phase 22 d ypd-1',0
YNL162W,'YPD stationary phase 28 d ypd-1',0
YNL162W,'YPD stationary phase 3 d ypd-1',0
YNL162W,'YPD stationary phase 5 d ypd-1',0
YNL162W,'YPD stationary phase 7 d ypd-1',0
YNL162W,'aa starv 0.5 h',0
YNL162W,'aa starv 1 h',0
YNL162W,'diauxic shift timecourse 18.5 h',0
YNL162W,'diauxic shift timecourse 20.5 h',0
YNL162W,'dtt 240 min dtt-2',0
YNL162W,'heat shock 17 to 37, 20 minutes',0
YNL162W,'heat shock 21 to 37, 20 minutes',0
YNL162W,'heat shock 25 to 37, 20 minutes',0
YNL162W,'heat shock 29 to 37, 20 minutes',0
YNL163C,'1.5 mM diamide (20 min)',0
YNL163C,'2.5mM DTT 180 min dtt-1',0
YNL163C,'Heat Shock 10 minutes hs-1',0
YNL163C,'Heat Shock 15 minutes hs-1',0
YNL163C,'YPD 3 d ypd-2',0
YNL163C,'YPD 5 d ypd-2',0
YNL163C,'YPD 6 h ypd-2',0
YNL163C,'YPD 8 h ypd-2',0
YNL163C,'YPD stationary phase 12 h ypd-1',0
YNL163C,'YPD stationary phase 22 d ypd-1',0
YNL163C,'YPD stationary phase 28 d ypd-1',0
YNL163C,'YPD stationary phase 5 d ypd-1',0
YNL163C,'YPD stationary phase 7 d ypd-1',0
YNL163C,'aa starv 0.5 h',0
YNL163C,'diauxic shift timecourse 20.5 h',0
YNL163C,'glucose vs. reference pool car-1',1
YNL163C,'heat shock 17 to 37, 20 minutes',0
YNL163C,'heat shock 21 to 37, 20 minutes',0
YNL163C,'heat shock 25 to 37, 20 minutes',0
YNL173C,'1.5 mM diamide (10 min)',1
YNL173C,'1.5 mM diamide (20 min)',1
YNL173C,'1.5 mM diamide (30 min)',1
YNL173C,'1.5 mM diamide (40 min)',1
YNL173C,'1.5 mM diamide (50 min)',1
YNL173C,'29C +1M sorbitol to 33C + *NO sorbitol - 5 minutes',1
YNL173C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',1
YNL173C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',1
YNL173C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',1
YNL173C,'Heat Shock 000 minutes hs-2',0
YNL173C,'Heat Shock 05 minutes hs-1',1
YNL173C,'Heat Shock 10 minutes hs-1',1
YNL173C,'Heat Shock 15 minutes hs-1',1
YNL173C,'Heat Shock 20 minutes hs-1',1
YNL173C,'Heat Shock 30 minutes hs-1',1
YNL173C,'Nitrogen Depletion 1 d',1
YNL173C,'Nitrogen Depletion 1 h',1
YNL173C,'Nitrogen Depletion 12 h',1
YNL173C,'Nitrogen Depletion 30 min.',1
YNL173C,'Nitrogen Depletion 8 h',1
YNL173C,'YPD 1 d ypd-2',1
YNL173C,'YPD 10 h ypd-2',1
YNL173C,'YPD 12 h ypd-2',1
YNL173C,'YPD 2 d ypd-2',1
YNL173C,'YPD 3 d ypd-2',1
YNL173C,'YPD 6 h ypd-2',1
YNL173C,'YPD 8 h ypd-2',1
YNL173C,'YPD stationary phase 1 d ypd-1',1
YNL173C,'YPD stationary phase 12 h ypd-1',1
YNL173C,'aa starv 0.5 h',1
YNL173C,'aa starv 1 h',1
YNL173C,'diauxic shift timecourse 18.5 h',1
YNL173C,'diauxic shift timecourse 20.5 h',1
YNL173C,'ethanol vs. reference pool car-1',1
YNL173C,'heat shock 17 to 37, 20 minutes',1
YNL173C,'heat shock 21 to 37, 20 minutes',1
YNL173C,'heat shock 25 to 37, 20 minutes',1
YNL173C,'heat shock 29 to 37, 20 minutes',1
YNL173C,'heat shock 33 to 37, 20 minutes',1
YNL174W,'1.5 mM diamide (10 min)',0
YNL174W,'1.5 mM diamide (20 min)',0
YNL174W,'1.5 mM diamide (30 min)',0
YNL174W,'1.5 mM diamide (40 min)',0
YNL174W,'1.5 mM diamide (50 min)',0
YNL174W,'1M sorbitol - 15 min',0
YNL174W,'2.5mM DTT 060 min dtt-1',0
YNL174W,'2.5mM DTT 090 min dtt-1',0
YNL174W,'2.5mM DTT 120 min dtt-1',0
YNL174W,'2.5mM DTT 180 min dtt-1',0
YNL174W,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',0
YNL174W,'29C to 33C - 15 minutes',0
YNL174W,'29C to 33C - 5 minutes',0
YNL174W,'37C to 25C shock - 15 min',1
YNL174W,'37C to 25C shock - 30 min',1
YNL174W,'37C to 25C shock - 45 min',1
YNL174W,'DBY7286 + 0.3 mM H2O2 (20 min)',0
YNL174W,'DBY7286 37degree heat - 20 min',0
YNL174W,'DBYmsn2-4- 37degree heat - 20 min',0
YNL174W,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YNL174W,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YNL174W,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YNL174W,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YNL174W,'DBYyap1- 37degree heat - 20 min (redo)',0
YNL174W,'Heat Shock 015 minutes hs-2',0
YNL174W,'Heat Shock 030inutes hs-2',0
YNL174W,'Heat Shock 10 minutes hs-1',0
YNL174W,'Heat Shock 15 minutes hs-1',0
YNL174W,'Heat Shock 20 minutes hs-1',0
YNL174W,'Heat Shock 30 minutes hs-1',0
YNL174W,'Heat Shock 40 minutes hs-1',0
YNL174W,'Nitrogen Depletion 1 d',0
YNL174W,'Nitrogen Depletion 1 h',0
YNL174W,'Nitrogen Depletion 12 h',0
YNL174W,'Nitrogen Depletion 2 d',0
YNL174W,'Nitrogen Depletion 3 d',0
YNL174W,'Nitrogen Depletion 30 min.',0
YNL174W,'Nitrogen Depletion 5 d',0
YNL174W,'Nitrogen Depletion 8 h',0
YNL174W,'YPD 1 d ypd-2',0
YNL174W,'YPD 10 h ypd-2',0
YNL174W,'YPD 2 d ypd-2',0
YNL174W,'YPD 3 d ypd-2',0
YNL174W,'YPD 5 d ypd-2',0
YNL174W,'YPD 6 h ypd-2',0
YNL174W,'YPD 8 h ypd-2',0
YNL174W,'YPD stationary phase 1 d ypd-1',0
YNL174W,'YPD stationary phase 12 h ypd-1',0
YNL174W,'YPD stationary phase 2 d ypd-1',0
YNL174W,'YPD stationary phase 22 d ypd-1',0
YNL174W,'YPD stationary phase 28 d ypd-1',0
YNL174W,'YPD stationary phase 3 d ypd-1',0
YNL174W,'YPD stationary phase 5 d ypd-1',0
YNL174W,'YPD stationary phase 7 d ypd-1',0
YNL174W,'YPD stationary phase 8 h ypd-1',0
YNL174W,'aa starv 0.5 h',0
YNL174W,'constant 0.32 mM H2O2 (10 min) redo',0
YNL174W,'constant 0.32 mM H2O2 (20 min) redo',0
YNL174W,'constant 0.32 mM H2O2 (30 min) redo',0
YNL174W,'constant 0.32 mM H2O2 (40 min) rescan',0
YNL174W,'diauxic shift timecourse 18.5 h',0
YNL174W,'dtt 120 min dtt-2',0
YNL174W,'dtt 240 min dtt-2',0
YNL174W,'ethanol vs. reference pool car-1',0
YNL174W,'heat shock 17 to 37, 20 minutes',0
YNL174W,'heat shock 21 to 37, 20 minutes',0
YNL174W,'heat shock 25 to 37, 20 minutes',0
YNL174W,'heat shock 29 to 37, 20 minutes',0
YNL174W,'heat shock 33 to 37, 20 minutes',0
YNL175C,'1.5 mM diamide (10 min)',0
YNL175C,'1.5 mM diamide (20 min)',0
YNL175C,'1.5 mM diamide (30 min)',0
YNL175C,'1.5 mM diamide (40 min)',0
YNL175C,'1.5 mM diamide (50 min)',0
YNL175C,'1M sorbitol - 15 min',0
YNL175C,'2.5mM DTT 060 min dtt-1',0
YNL175C,'2.5mM DTT 090 min dtt-1',0
YNL175C,'2.5mM DTT 120 min dtt-1',0
YNL175C,'2.5mM DTT 180 min dtt-1',0
YNL175C,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',0
YNL175C,'29C to 33C - 15 minutes',0
YNL175C,'37C to 25C shock - 15 min',1
YNL175C,'37C to 25C shock - 30 min',1
YNL175C,'37C to 25C shock - 45 min',1
YNL175C,'DBY7286 + 0.3 mM H2O2 (20 min)',0
YNL175C,'DBY7286 37degree heat - 20 min',0
YNL175C,'DBYmsn2-4- 37degree heat - 20 min',0
YNL175C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YNL175C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YNL175C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YNL175C,'DBYyap1- 37degree heat - 20 min (redo)',0
YNL175C,'Heat Shock 000 minutes hs-2',1
YNL175C,'Heat Shock 015 minutes hs-2',0
YNL175C,'Heat Shock 030inutes hs-2',0
YNL175C,'Heat Shock 10 minutes hs-1',0
YNL175C,'Heat Shock 15 minutes hs-1',0
YNL175C,'Heat Shock 20 minutes hs-1',0
YNL175C,'Heat Shock 30 minutes hs-1',0
YNL175C,'Heat Shock 40 minutes hs-1',0
YNL175C,'Nitrogen Depletion 1 d',0
YNL175C,'Nitrogen Depletion 1 h',0
YNL175C,'Nitrogen Depletion 12 h',0
YNL175C,'Nitrogen Depletion 2 d',0
YNL175C,'Nitrogen Depletion 3 d',0
YNL175C,'Nitrogen Depletion 30 min.',0
YNL175C,'Nitrogen Depletion 5 d',0
YNL175C,'Nitrogen Depletion 8 h',0
YNL175C,'YPD 1 d ypd-2',0
YNL175C,'YPD 10 h ypd-2',0
YNL175C,'YPD 12 h ypd-2',0
YNL175C,'YPD 2 d ypd-2',0
YNL175C,'YPD 3 d ypd-2',0
YNL175C,'YPD 5 d ypd-2',0
YNL175C,'YPD 6 h ypd-2',0
YNL175C,'YPD 8 h ypd-2',0
YNL175C,'YPD stationary phase 1 d ypd-1',0
YNL175C,'YPD stationary phase 12 h ypd-1',0
YNL175C,'YPD stationary phase 13 d ypd-1',0
YNL175C,'YPD stationary phase 2 d ypd-1',0
YNL175C,'YPD stationary phase 22 d ypd-1',0
YNL175C,'YPD stationary phase 28 d ypd-1',0
YNL175C,'YPD stationary phase 3 d ypd-1',0
YNL175C,'YPD stationary phase 5 d ypd-1',0
YNL175C,'YPD stationary phase 7 d ypd-1',0
YNL175C,'YPD stationary phase 8 h ypd-1',0
YNL175C,'aa starv 0.5 h',0
YNL175C,'constant 0.32 mM H2O2 (20 min) redo',0
YNL175C,'constant 0.32 mM H2O2 (30 min) redo',0
YNL175C,'constant 0.32 mM H2O2 (40 min) rescan',0
YNL175C,'diauxic shift timecourse 18.5 h',0
YNL175C,'diauxic shift timecourse 20.5 h',0
YNL175C,'dtt 120 min dtt-2',0
YNL175C,'dtt 240 min dtt-2',0
YNL175C,'heat shock 17 to 37, 20 minutes',0
YNL175C,'heat shock 21 to 37, 20 minutes',0
YNL175C,'heat shock 25 to 37, 20 minutes',0
YNL175C,'heat shock 29 to 37, 20 minutes',0
YNL175C,'heat shock 33 to 37, 20 minutes',0
YNL178W,'1.5 mM diamide (30 min)',0
YNL178W,'1.5 mM diamide (40 min)',0
YNL178W,'1M sorbitol - 15 min',0
YNL178W,'2.5mM DTT 120 min dtt-1',0
YNL178W,'2.5mM DTT 180 min dtt-1',0
YNL178W,'37C to 25C shock - 60 min',1
YNL178W,'37C to 25C shock - 90 min',1
YNL178W,'DBY7286 37degree heat - 20 min',0
YNL178W,'DBYmsn2-4- 37degree heat - 20 min',0
YNL178W,'DBYyap1 + 37degree heat (repeat)',0
YNL178W,'DBYyap1- 37degree heat - 20 min (redo)',0
YNL178W,'Heat Shock 000 minutes hs-2',1
YNL178W,'Heat Shock 030inutes hs-2',0
YNL178W,'Heat Shock 15 minutes hs-1',0
YNL178W,'Heat Shock 20 minutes hs-1',0
YNL178W,'Heat Shock 30 minutes hs-1',0
YNL178W,'Heat Shock 40 minutes hs-1',0
YNL178W,'Nitrogen Depletion 1 d',0
YNL178W,'Nitrogen Depletion 1 h',0
YNL178W,'Nitrogen Depletion 12 h',0
YNL178W,'Nitrogen Depletion 2 d',0
YNL178W,'Nitrogen Depletion 3 d',0
YNL178W,'Nitrogen Depletion 30 min.',0
YNL178W,'Nitrogen Depletion 5 d',0
YNL178W,'Nitrogen Depletion 8 h',0
YNL178W,'YP glucose vs reference pool car-2',1
YNL178W,'YPD 10 h ypd-2',0
YNL178W,'YPD 12 h ypd-2',0
YNL178W,'YPD 2 d ypd-2',0
YNL178W,'YPD 3 d ypd-2',0
YNL178W,'YPD 5 d ypd-2',0
YNL178W,'YPD 6 h ypd-2',0
YNL178W,'YPD 8 h ypd-2',0
YNL178W,'YPD stationary phase 1 d ypd-1',0
YNL178W,'YPD stationary phase 12 h ypd-1',0
YNL178W,'YPD stationary phase 13 d ypd-1',0
YNL178W,'YPD stationary phase 2 d ypd-1',0
YNL178W,'YPD stationary phase 22 d ypd-1',0
YNL178W,'YPD stationary phase 28 d ypd-1',0
YNL178W,'YPD stationary phase 3 d ypd-1',0
YNL178W,'YPD stationary phase 5 d ypd-1',0
YNL178W,'YPD stationary phase 7 d ypd-1',0
YNL178W,'aa starv 0.5 h',0
YNL178W,'aa starv 1 h',0
YNL178W,'constant 0.32 mM H2O2 (20 min) redo',0
YNL178W,'constant 0.32 mM H2O2 (30 min) redo',0
YNL178W,'diauxic shift timecourse 20.5 h',0
YNL178W,'dtt 240 min dtt-2',0
YNL178W,'ethanol vs. reference pool car-1',0
YNL178W,'heat shock 17 to 37, 20 minutes',0
YNL178W,'heat shock 25 to 37, 20 minutes',0
YNL178W,'heat shock 29 to 37, 20 minutes',0
YNL182C,'1.5 mM diamide (10 min)',0
YNL182C,'1.5 mM diamide (20 min)',0
YNL182C,'1.5 mM diamide (30 min)',0
YNL182C,'1.5 mM diamide (40 min)',0
YNL182C,'1M sorbitol - 15 min',0
YNL182C,'2.5mM DTT 090 min dtt-1',0
YNL182C,'2.5mM DTT 120 min dtt-1',0
YNL182C,'2.5mM DTT 180 min dtt-1',0
YNL182C,'29C +1M sorbitol to 33C + 1M sorbitol - 15 minutes',0
YNL182C,'29C +1M sorbitol to 33C + 1M sorbitol - 5 minutes',0
YNL182C,'29C to 33C - 15 minutes',0
YNL182C,'29C to 33C - 5 minutes',0
YNL182C,'DBY7286 + 0.3 mM H2O2 (20 min)',0
YNL182C,'DBYmsn2/4 (real strain) + 0.32 mM H2O2 (20 min)',0
YNL182C,'DBYmsn2msn4 (good strain) + 0.32 mM H2O2',0
YNL182C,'DBYyap1 + 0.32 mM H2O2 (20 min)',0
YNL182C,'DBYyap1- + 0.3 mM H2O2 (20 min)',0
YNL182C,'Heat Shock 000 minutes hs-2',1
YNL182C,'Heat Shock 015 minutes hs-2',0
YNL182C,'Heat Shock 030inutes hs-2',0
YNL182C,'Heat Shock 05 minutes hs-1',0
YNL182C,'Heat Shock 10 minutes hs-1',0
YNL182C,'Heat Shock 15 minutes hs-1',0
YNL182C,'Heat Shock 20 minutes hs-1',0
YNL182C,'Heat Shock 30 minutes hs-1',0
YNL182C,'Heat Shock 40 minutes hs-1',0
YNL182C,'Heat Shock 60 minutes hs-1',0
YNL182C,'Nitrogen Depletion 1 d',0
YNL182C,'Nitrogen Depletion 1 h',0
YNL182C,'Nitrogen Depletion 2 d',0
YNL182C,'Nitrogen Depletion 3 d',0
YNL182C,'Nitrogen Depletion 30 min.',0
YNL182C,'Nitrogen Depletion 5 d',0
YNL182C,'Nitrogen Depletion 8 h',0
YNL182C,'YPD 1 d ypd-2',0
YNL182C,'YPD 10 h ypd-2',0
YNL182C,'YPD 12 h ypd-2',0
YNL182C,'YPD 2 d ypd-2',0
YNL182C,'YPD 3 d ypd-2',0
YNL182C,'YPD 6 h ypd-2',0
YNL182C,'YPD 8 h ypd-2',0
YNL182C,'YPD stationary phase 1 d ypd-1',0
YNL182C,'YPD stationary phase 12 h ypd-1',0
YNL182C,'YPD stationary phase 13 d ypd-1',0
YNL182C,'YPD stationary phase 2 d ypd-1',0
YNL182C,'YPD stationary phase 22 d ypd-1',0
YNL182C,'YPD stationary phase 28 d ypd-1',0
YNL182C,'YPD stationary phase 3 d ypd-1',0
YNL182C,'YPD stationary phase 5 d ypd-1',0
YNL182C,'YPD stationary phase 7 d ypd-1',0
YNL182C,'YPD stationary phase 8 h ypd-1',0
YNL182C,'aa starv 0.5 h',0
YNL182C,'constant 0.32 mM H2O2 (10 min) redo',0
YNL182C,'constant 0.32 mM H2O2 (20 min) redo',0
YNL182C,'constant 0.32 mM H2O2 (30 min) redo',0
YNL182C,'diauxic shift timecourse 18.5 h',0
YNL182C,'diauxic shift timecourse 20.5 h',0
YNL182C,'dtt 120 min dtt-2',0
YNL182C,'dtt 240 min dtt-2',0
YNL182C,'heat shock 17 to 37, 20 minutes',0
YNL182C,'heat shock 21 to 37, 20 minutes',0
YNL182C,'heat shock 25 to 37, 20 minutes',0
YNL182C,'heat shock 29 to 37, 20 minutes',0
YNL182C,'heat shock 33 to 37, 20 minutes',0
YNL183C,'Nitrogen Depletion 1 d',1
YNL183C,'Nitrogen Depletion 12 h',1
YNL183C,'Nitrogen Depletion 2 d',1
YNL183C,'Nitrogen Depletion 30 min.',1
YNL183C,'Nitrogen Depletion 8 h',1
YNL183C,'YPD 2 d ypd-2',1
YNL183C,'YPD 3 d ypd-2',1
YNL183C,'YPD 5 d ypd-2',1
YNL183C,'YPD 6 h ypd-2',1
YNL183C,'YPD 8 h ypd-2',1
YNL183C,'YPD stationary phase 12 h ypd-1',1
